NOTE: Press Ctrl+A Ctrl+X to exit.
picocom -b 86400 /dev/ttyACM3
picocom v3.1

port is        : /dev/ttyACM3
flowcontrol    : none
baudrate is    : 86400
parity is      : none
databits are   : 8
stopbits are   : 1
escape is      : C-a
local echo is  : no
noinit is      : no
noreset is     : no
hangup is      : no
nolock is      : no
send_cmd is    : sz -vv
receive_cmd is : rz -vv -E
imap is        : 
omap is        : 
emap is        : crcrlf,delbs,
logfile is     : none
initstring     : none
exit_after is  : not set
exit is        : no

Type [C-a] [C-h] to see available commands
Terminal ready
INFO: Set bounds to: 49.00,49.10
1131111,87.69,80.00,85.00,STAYOFF
1133111,87.62,80.00,85.00,STAYOFF
1135111,87.62,80.00,85.00,STAYOFF
1137112,87.62,80.00,85.00,STAYOFF
1139112,87.62,80.00,85.00,STAYOFF
1141112,87.62,80.00,85.00,STAYOFF
1143112,87.62,80.00,85.00,STAYOFF
1145111,87.56,80.00,85.00,STAYOFF
1147111,87.56,80.00,85.00,STAYOFF
1149111,87.56,80.00,85.00,STAYOFF
1151111,87.56,80.00,85.00,STAYOFF
1153111,87.50,80.00,85.00,STAYOFF
1155110,87.50,80.00,85.00,STAYOFF
1157111,87.50,80.00,85.00,STAYOFF
1159112,87.50,80.00,85.00,STAYOFF
1161111,87.44,80.00,85.00,STAYOFF
